F9,F7,F3,Fz,F4,F8,F10,FC5,FC1,FC2,FC6,T9,T7,C3,C4,T8,T10,CP5,CP1,CP2,CP6,P9,P7,P3,Pz,P4,P8,P10
-2.8482,-2.4442,-15.6913,-5.1346,-2.8869,-1.7644,-6.0439,-12.5653,-0.1916,-7.0582,-14.1934,-6.0979,-6.1798,-24.2864,-26.2603,-24.6124,-16.8618,-20.5271,-23.8453,-18.6844,-12.6368,-7.8898,-13.352,-28.6262,-34.7124,-22.066,2.8013,-12.8415
1.535,2.2318,-1.4175,1.3605,-0.561,4.3202,6.6947,5.6522,11.7946,1.6197,-0.8732,7.7801,11.0047,1.7479,-3.4227,-1.3387,-2.6773,-1.5934,-5.0238,-3.6393,-4.1881,-5.0607,-5.5632,-9.7254,-11.9355,-8.2959,0.4998,-3.1703
0.6824,0.4342,-1.7691,0.1368,-0.6412,2.8665,4.5583,4.453,8.8706,1.2555,-0.0781,6.3592,8.8233,3.1099,-1.0883,0.5076,-1.4607,-0.451,-3.4414,-2.2996,-3.0276,-3.9145,-4.1856,-7.2368,-8.7238,-6.0909,0.4743,-2.0861
-3.6312,-2.537,-11.8927,-5.8522,-2.3614,-2.8838,-7.0236,-9.7986,-2.4614,-4.255,-8.7073,-5.5505,-5.2707,-18.1674,-21.4458,-17.426,-10.2436,-12.7283,-17.0893,-12.1857,-7.1518,-2.7359,-9.3514,-21.5967,-25.4083,-17.7632,-0.9563,-10.8321
-4.1334,1.1613,-12.0487,-5.4664,-2.6871,-5.1873,-11.3495,-16.4373,-9.2241,-7.1743,-14.357,-13.7859,-14.2018,-33.2102,-35.9964,-29.7872,-15.7656,-19.4393,-23.2869,-17.7242,-9.3655,-1.1128,-11.9629,-27.4707,-31.4151,-23.3162,-3.175,-15.7667
-4.0882,-0.6188,-10.7642,-5.4875,-2.5454,-5.836,-11.6022,-15.649,-10.7163,-7.3639,-12.7305,-13.5826,-14.7763,-27.7618,-28.7839,-24.6485,-13.7453,-16.9033,-19.2316,-15.1214,-8.208,-1.0844,-9.6869,-21.7613,-24.4351,-17.991,-1.7996,-12.3961
-4.7399,-4.4289,-10.8172,-6.8956,-3.2668,-7.5255,-12.8273,-15.0316,-12.4451,-8.8551,-11.868,-13.2486,-15.0189,-20.0313,-19.9556,-18.1697,-12.912,-14.7924,-16.0497,-13.7628,-8.9595,-2.9667,-9.0895,-17.6057,-18.3636,-13.4532,0.603,-8.8634
-3.4894,-0.9007,-6.7619,-4.3615,-3.5736,-8.1193,-12.3832,-15.2275,-14.5137,-10.9593,-14.7439,-16.2428,-17.6973,-22.8836,-22.6947,-20.8802,-16.0018,-16.5776,-16.3019,-16.1175,-11.5563,-4.274,-10.8102,-17.2858,-16.1726,-13.2526,0.7021,-8.9117
-4.2595,-0.1756,-8.0055,-5.263,-4.2687,-9.4256,-14.5579,-17.7834,-16.56,-12.4372,-17.4008,-19.0598,-20.2292,-28.6003,-29.6508,-26.015,-18.9587,-19.6006,-20.2992,-19.4219,-13.5362,-4.4184,-13.4798,-22.3863,-21.2971,-17.8281,-0.4464,-11.944
-7.5311,-5.5794,-13.7053,-10.7088,-5.556,-12.3616,-19.6107,-20.5613,-19.159,-13.0661,-16.8812,-19.9004,-21.1546,-27.8475,-30.7951,-25.2465,-18.5427,-19.4256,-23.0009,-20.0581,-13.5214,-3.6597,-14.963,-26.9576,-26.0421,-21.676,-1.5426,-14.0076
-10.1998,-13.135,-19.3043,-15.7418,-5.7834,-13.5806,-22.3762,-20.729,-19.1829,-11.4492,-12.4343,-16.8383,-18.9973,-19.6658,-22.2642,-17.6417,-13.6751,-15.4171,-20.6319,-15.9215,-10.1858,-2.2929,-12.2276,-24.7603,-24.6972,-19.2749,-0.8489,-12.0291
-11.3739,-17.73,-25.1462,-18.5707,-5.9945,-12.757,-22.3613,-20.8355,-15.648,-10.5788,-11.2775,-13.1257,-15.5245,-16.5457,-19.1989,-15.7195,-12.9096,-15.8941,-22.5355,-15.8713,-10.1539,-3.7989,-12.4295,-27.6955,-30.0036,-20.8503,0.9936,-12.1697
-10.3957,-15.8572,-25.026,-17.1728,-6.4573,-11.8571,-20.6194,-20.6115,-13.4025,-11.9808,-14.3215,-12.9345,-14.5863,-19.2417,-22.701,-19.3307,-16.7793,-19.3148,-25.871,-19.6457,-13.8119,-6.9386,-15.6519,-31.9872,-34.6433,-24.0581,2.1678,-13.601
-10.5324,-18.5788,-24.6613,-17.5112,-6.1349,-12.736,-21.6095,-21.0072,-15.9408,-12.4204,-12.7792,-13.3867,-16.5649,-14.2218,-14.5501,-14.3332,-14.65,-17.3376,-21.6451,-16.8063,-12.2217,-6.706,-12.4609,-25.2297,-27.0009,-17.4866,4.2882,-9.6591
-11.8292,-22.3898,-27.3322,-19.7365,-6.1214,-14.1131,-24.2716,-23.13,-18.664,-12.7324,-11.7147,-14.2524,-18.8525,-12.2593,-10.5241,-12.0085,-13.1211,-16.7513,-20.41,-15.2416,-10.7097,-5.8439,-10.3928,-22.6614,-24.6731,-14.6672,5.4005,-8.1141
-10.8315,-17.4361,-25.5814,-17.7796,-6.503,-13.1126,-22.5138,-22.5863,-16.4724,-13.1629,-14.8011,-14.9579,-17.7567,-19.1373,-20.5691,-18.8384,-16.9598,-19.8696,-25.0434,-19.4433,-13.6943,-6.8634,-14.5756,-29.6534,-31.8702,-21.5025,3.3303,-12.2886
-10.6921,-17.6249,-25.8336,-17.9109,-6.7304,-12.2146,-20.8827,-20.4065,-13.3312,-12.4178,-14.0444,-12.2844,-14.1346,-16.4235,-19.5231,-17.1384,-16.6073,-18.8909,-25.2486,-19.3848,-14.2417,-7.9459,-15.6225,-31.2057,-33.6011,-22.9009,3.3123,-12.5053
-8.9902,-15.838,-21.8881,-15.2319,-6.5006,-11.2897,-18.1344,-17.7539,-12.1484,-12.786,-13.9645,-11.3089,-12.9413,-12.5849,-14.8452,-14.1638,-16.62,-17.6269,-22.1489,-18.5635,-15.0507,-9.603,-15.1063,-27.0387,-28.0213,-19.0545,4.7973,-9.7953
-3.5251,-2.7413,-9.3598,-5.2286,-4.8068,-7.7099,-11.0676,-14.1336,-10.7009,-12.6544,-16.9644,-13.699,-14.1563,-20.2315,-21.7033,-20.608,-19.4806,-19.0573,-19.7525,-19.8017,-16.2056,-9.3656,-15.0024,-22.6979,-21.8948,-16.7331,3.2885,-9.5316
-5.2728,-8.5622,-16.2817,-8.79,-3.7246,-6.6131,-12.2301,-15.4933,-8.8397,-9.4368,-12.6414,-10.1388,-12.2781,-17.5162,-16.7394,-17.3921,-14.4268,-17.2738,-18.8722,-15.5968,-11.1187,-6.6169,-10.4782,-21.0481,-23.9505,-14.8191,4.083,-8.6011
-10.9459,-26.2954,-32.6509,-20.3407,-4.6062,-7.5536,-16.4556,-15.8026,-4.0495,-6.228,-4.7732,-0.5324,-4.1776,-0.6494,0.2158,-3.2817,-6.6116,-12.1083,-18.2509,-9.8519,-6.7742,-7.2025,-7.3247,-22.368,-29.5006,-13.8114,7.7825,-5.9256
-6.281,-15.7805,-20.8464,-12.3786,-4.3,-4.0865,-8.0078,-7.7282,1.8745,-5.7331,-6.0279,1.9032,1.5666,0.8152,-1.868,-3.2623,-8.6763,-10.1992,-15.4958,-10.9044,-9.9249,-9.838,-10.2735,-20.9111,-24.9499,-13.9566,6.3022,-5.4232
1.5895,6.1663,-0.4248,2.7004,-2.8828,-0.69,0.6718,-3.7985,1.0959,-7.9269,-13.8826,-5.45,-3.0863,-15.4738,-19.1936,-17.4368,-16.7787,-14.7178,-15.0448,-16.6028,-14.8995,-10.2659,-13.9268,-18.8939,-18.4746,-14.8137,2.4114,-7.7672
2.0396,7.5453,0.9298,3.7763,-3.0204,-1.4918,-0.1368,-5.4931,-1.4954,-9.6982,-16.1821,-8.3778,-6.4787,-18.6404,-21.2214,-20.1432,-19.0805,-16.8779,-15.7634,-18.4025,-16.4199,-10.8949,-14.5848,-18.6368,-17.4635,-14.3444,2.9732,-7.8052
-0.0561,1.0815,-2.6474,-0.3701,-4.1025,-3.1317,-2.0121,-4.2732,-0.9843,-9.7483,-13.5007,-5.4293,-3.4622,-8.872,-12.5099,-12.1118,-16.6217,-13.4416,-13.9175,-16.3703,-16.2568,-12.2395,-14.5881,-17.8134,-15.8423,-12.9086,4.3366,-5.7186
0.3334,4.482,0.891,0.9279,-4.862,-4.5336,-2.7459,-4.5823,-3.5131,-11.6619,-16.1744,-8.749,-5.8016,-12.4696,-17.9409,-15.3849,-19.5906,-14.6862,-15.2719,-19.0861,-18.8312,-12.7182,-17.4458,-19.9558,-15.7893,-15.3963,2.7052,-7.4093
3.2568,13.6614,9.6559,6.7931,-4.5599,-3.8695,-0.0075,-3.2881,-4.927,-12.9699,-19.7134,-12.6873,-8.4441,-19.6573,-26.1572,-21.5468,-23.2395,-16.4608,-15.3317,-21.7932,-21.1776,-12.647,-19.514,-19.6758,-13.0741,-16.4296,0.4624,-8.8457
6.4257,19.9002,17.6096,12.2289,-3.4433,-1.1215,5.5944,1.9687,-1.6975,-11.2619,-18.3671,-10.7142,-5.2893,-17.3127,-24.1488,-19.4053,-21.7234,-13.342,-10.6422,-19.4227,-20.1903,-12.2828,-18.0676,-14.2164,-6.1021,-12.7341,-0.417,-6.7253
6.8169,20.0592,17.4829,12.8226,-3.2293,-0.8038,5.8778,1.3474,-1.8305,-11.6332,-19.0334,-11.0996,-6.1465,-18.2438,-23.8896,-20.2675,-22.3689,-14.4431,-10.8164,-19.834,-20.4845,-12.7624,-17.7252,-13.6386,-5.9083,-11.875,0.5308,-6.2929
6.0257,16.9043,15.3955,11.2261,-3.4998,-1.612,4.6023,0.5533,-2.6754,-12.2273,-18.5744,-10.8217,-6.6082,-15.2444,-19.7591,-17.7348,-21.8771,-14.1811,-10.1629,-19.2782,-20.4897,-13.5257,-17.088,-12.3944,-4.6864,-10.0605,2.1205,-4.8724
7.4972,18.6462,19.7704,13.4265,-2.8965,0.2513,8.5757,5.8988,1.0157,-9.9916,-15.215,-6.8755,-1.5973,-8.0529,-13.567,-11.4771,-18.3834,-9.176,-5.078,-15.476,-18.6326,-13.2021,-15.2987,-7.36,1.5323,-6.3798,1.6522,-2.1876
8.7995,21.9319,20.3139,15.4773,-2.312,2.6846,11.5777,7.0913,4.8819,-8.742,-15.9433,-5.2385,0.8577,-11.9368,-18.3842,-15.3271,-19.4221,-10.8186,-7.2615,-16.7622,-19.0111,-13.4418,-16.2493,-10.4711,-3.2075,-9.4543,0.9681,-4.1472
5.092,11.3213,7.1057,7.9793,-2.8235,2.5772,8.3441,4.1653,8.2201,-7.2896,-13.4774,-0.3918,4.4453,-8.0578,-14.0971,-12.6373,-17.2651,-11.8771,-11.4654,-16.2612,-17.5982,-14.2939,-15.7809,-16.3143,-13.7497,-12.8255,3.508,-5.2019
0.4946,-1.8666,-4.0281,-0.9923,-3.8337,0.7637,4.128,3.8945,10.0601,-5.413,-7.5862,5.6347,9.5386,5.164,-1.4293,-1.3323,-11.3391,-7.1472,-10.3153,-11.8184,-14.477,-14.3156,-13.739,-16.749,-16.1269,-11.88,5.5189,-3.1367
0.8861,0.8313,-0.6088,0.3196,-3.9394,-0.3567,3.2779,3.3517,6.9382,-6.3856,-8.7344,2.5176,6.5973,2.4982,-4.3573,-3.1204,-12.2688,-7.175,-9.6859,-12.3643,-14.845,-13.3024,-14.1136,-15.6783,-13.3156,-11.6022,4.0645,-3.5225
0.7582,2.1151,0.0834,0.818,-3.445,-1.552,0.8256,-0.1779,2.0877,-7.2055,-10.0221,-1.9609,0.8141,-3.5003,-8.1433,-7.1563,-12.8749,-8.9302,-9.9012,-12.6314,-13.6922,-10.9346,-12.5815,-14.0357,-11.6187,-10.4225,3.2694,-4.022
-2.0649,-3.925,-7.2673,-4.1103,-3.85,-3.2832,-3.634,-4.208,0.031,-7.243,-9.3156,-2.4205,-0.9785,-4.1983,-8.004,-7.3906,-11.9599,-10.0757,-12.4881,-12.5824,-12.4007,-9.8533,-11.9184,-16.8837,-16.4752,-12.1851,3.7469,-5.1744
-1.5351,-1.9476,-7.5373,-3.3048,-4.3046,-2.5968,-2.5161,-4.2361,1.9982,-8.0964,-11.8963,-2.4169,-0.0292,-7.958,-13.3464,-11.6464,-15.2565,-13.087,-16.2686,-16.0901,-15.3046,-11.8501,-15.1328,-22.1547,-22.2736,-16.6677,3.7026,-7.5875
0.1611,-0.2542,-4.399,-0.7868,-3.673,-0.6748,1.0978,-0.8169,5.0394,-7.0118,-10.5059,0.2496,3.013,-3.8034,-8.7027,-8.2886,-13.8655,-11.0033,-13.0615,-14.1868,-14.7568,-12.6454,-13.8368,-18.2711,-17.9936,-13.3184,4.6466,-5.2184
0.4207,-0.742,-3.1829,-0.4023,-2.6971,0.1928,2.1085,0.9343,5.6209,-4.759,-6.9761,2.0911,4.3755,0.2213,-3.546,-3.857,-9.6151,-7.1767,-8.7241,-9.8111,-10.9886,-10.2537,-10.0933,-12.7347,-12.5649,-8.9618,4.2093,-2.8833
1.9931,5.1638,0.2245,2.7466,-1.6081,2.3071,4.6701,2.0209,7.3448,-2.7348,-7.0323,1.8056,4.9772,-6.2804,-11.1973,-8.9348,-9.4123,-7.4891,-9.4571,-9.767,-9.4229,-7.6272,-9.7525,-13.9316,-14.6134,-11.4635,1.1135,-5.361
2.5385,5.8624,-0.1885,3.4476,-0.7418,4.2266,6.6127,3.2014,10.1847,-0.6202,-5.3798,4.1164,7.3289,-6.4335,-11.1489,-8.8712,-7.561,-6.6627,-8.9477,-8.1643,-7.4044,-6.4523,-8.1837,-13.4278,-15.7023,-11.3275,0.6918,-5.4614
2.7803,5.2187,0.2465,3.8137,-0.1916,4.4448,6.7614,3.2232,9.533,-0.1395,-4.1928,4.2559,6.6568,-4.7116,-7.6287,-6.8727,-5.9458,-5.5367,-6.6165,-6.2215,-5.8051,-5.6702,-5.9104,-9.6521,-11.986,-7.8845,1.4376,-3.599
6.2963,15.2454,9.8791,10.6322,1.3022,6.829,11.2697,6.0896,9.9338,1.237,-4.8332,2.3652,5.8488,-10.7976,-14.0358,-11.2834,-6.0974,-4.7574,-4.0201,-5.5153,-4.5772,-3.0731,-4.8314,-6.0119,-6.9586,-6.6312,-1.7595,-4.1151
7.2883,18.3064,12.703,12.5757,2.5045,8.5146,13.3258,7.9894,11.2906,3.9129,-2.452,3.445,7.2349,-11.7049,-15.1332,-11.127,-3.1064,-2.2113,-1.5721,-2.5762,-1.1978,0.076,-2.3004,-3.2113,-4.5954,-5.4106,-4.0273,-4.1048
3.29,8.9721,3.7835,5.6003,1.4599,4.9809,6.5477,2.8657,6.9177,2.6675,-1.5493,2.2093,4.059,-9.1998,-11.1719,-8.5498,-1.9588,-2.7694,-3.3789,-2.2076,-0.2963,0.5155,-1.5196,-4.8746,-7.3862,-5.554,-2.4425,-3.9626
2.4987,9.2521,3.8148,4.7947,0.5232,2.6155,3.5439,0.083,2.7786,0.1334,-4.449,-1.8919,-0.1035,-13.2068,-15.6673,-12.0465,-5.0433,-5.2342,-5.8372,-5.2096,-2.6812,0.0086,-3.8787,-7.5943,-8.7993,-7.8597,-2.97,-5.588
5.9723,19.5703,14.6379,11.6184,1.2217,3.9838,7.6577,3.3348,2.3902,0.0345,-6.3857,-4.6361,-1.1592,-18.3456,-22.2648,-16.1395,-6.8791,-4.743,-3.6836,-6.0252,-3.6425,1.0489,-4.8295,-5.0469,-3.3661,-7.4626,-6.0318,-6.2126
5.2484,19.1356,16.0099,10.8771,0.9319,2.0728,5.4082,2.5503,-1.2971,-0.61,-5.9369,-6.9317,-3.7116,-17.5753,-21.495,-14.7267,-6.036,-3.1918,-1.9524,-5.0098,-2.8773,2.4898,-4.1708,-2.8037,0.5699,-5.916,-7.0898,-5.6156
-0.242,7.7783,5.4707,1.4672,-1.0053,-3.0573,-3.4825,-2.9103,-6.6436,-2.2543,-4.728,-8.344,-6.5179,-13.6548,-18.1131,-11.0284,-4.7759,-2.9143,-4.7499,-5.0435,-2.4749,3.0096,-4.8684,-6.9523,-4.0102,-8.4043,-6.5485,-6.5705
-3.9529,-0.06,-2.7352,-4.9292,-2.6422,-6.8925,-10.1223,-8.2316,-10.987,-4.8316,-6.0595,-10.611,-10.0386,-13.4426,-17.6388,-11.0862,-6.3626,-5.4262,-8.7938,-7.3815,-4.1407,1.8728,-6.6917,-11.7576,-9.3853,-11.2326,-5.0573,-7.8372
-5.9496,-5.4994,-7.0874,-8.2754,-3.5901,-10.202,-15.293,-13.2612,-16.7342,-8.1398,-8.1089,-14.3854,-15.8491,-13.364,-14.6458,-10.9256,-8.3276,-8.1293,-10.0537,-9.0536,-5.7697,0.4488,-6.7736,-11.3639,-8.5918,-9.3199,-2.1956,-6.6182
-7.3686,-9.488,-9.5451,-10.7768,-3.9742,-11.8108,-17.8142,-14.6069,-18.9198,-8.7101,-7.121,-14.7424,-17.1083,-10.0236,-10.2792,-7.7424,-7.1184,-7.1435,-8.9837,-7.8865,-5.0863,0.5629,-5.7267,-9.6833,-6.6172,-7.2907,-1.171,-5.2096
-6.4852,-6.7862,-6.8467,-9.2814,-3.9935,-10.7312,-15.446,-11.705,-16.2806,-7.7807,-6.6486,-13.0801,-13.9973,-9.157,-11.735,-7.3518,-6.9303,-5.7411,-8.6009,-7.8152,-5.4633,0.3961,-6.8999,-10.6687,-6.9626,-8.9054,-2.6085,-5.9282
-6.4487,-5.6998,-5.4984,-9.0691,-4.8324,-11.6188,-15.6943,-11.3491,-16.8039,-9.232,-8.3769,-14.1172,-14.1413,-9.5966,-13.8884,-8.3148,-9.1384,-6.5161,-9.8908,-9.9702,-7.9748,-1.1032,-9.5579,-13.0407,-7.9422,-11.0565,-2.9932,-6.8794
-7.1811,-7.0327,-6.2917,-10.1718,-5.894,-13.725,-18.1009,-13.4633,-19.8135,-12.0057,-10.967,-16.8083,-17.0849,-10.3973,-14.5691,-9.4697,-12.0924,-8.7237,-11.673,-12.6974,-10.9011,-3.0873,-11.7871,-14.8332,-8.5094,-11.9259,-1.8684,-7.1261
-6.3381,-8.003,-5.3838,-9.2445,-5.7397,-12.914,-16.2099,-11.5792,-18.1579,-12.1147,-10.1911,-14.7929,-15.3384,-5.1699,-7.9998,-5.3794,-11.4159,-7.5572,-9.104,-11.4806,-11.2317,-4.9448,-10.8011,-11.2593,-4.5334,-8.1017,0.49,-4.2098
-8.3246,-18.2871,-10.7681,-14.0331,-5.4928,-12.3996,-15.8629,-7.6705,-14.0318,-8.8107,-2.1021,-6.4456,-8.0244,13.4096,12.0386,10.854,-2.8687,0.5772,-1.8392,-3.3404,-6.2921,-4.9758,-5.4301,-3.3616,2.4654,-0.0753,3.7512,2.1619
-9.5072,-21.4851,-13.0694,-16.215,-5.8502,-13.3326,-17.4082,-8.1103,-14.6125,-8.827,-0.9854,-5.7915,-7.7196,16.5087,15.202,13.5922,-1.6998,1.6493,-1.3495,-2.4073,-5.756,-4.9883,-4.9806,-3.0107,2.8005,0.5749,4.2772,2.8573
-4.1982,-5.5253,-1.4947,-5.9148,-5.2795,-11.254,-12.6182,-8.857,-16.0079,-12.2843,-10.4579,-13.4451,-13.7842,-2.422,-4.133,-3.4965,-11.8408,-7.0622,-6.5518,-11.0495,-12.1947,-6.8707,-10.3157,-7.5609,-0.0165,-4.5817,2.2543,-1.7322
-1.4885,-1.6433,2.8058,-1.8139,-3.6195,-6.9365,-6.0929,-3.1228,-9.4102,-8.5207,-7.0239,-8.0729,-7.5096,1.5786,-0.1507,-0.0068,-8.1847,-3.3392,-2.2372,-7.1195,-9.2972,-6.0339,-7.445,-2.861,3.7971,-1.2716,1.9392,0.3629
-4.5084,-12.9969,-5.6648,-8.4982,-2.7345,-5.0185,-5.3835,1.7452,-2.0184,-1.659,4.4678,3.6039,3.6652,20.0468,17.9043,16.6588,4.056,7.0612,4.4081,3.5385,-0.6867,-2.9568,-0.6428,2.7164,6.119,3.7999,2.6416,4.71
-5.9577,-14.4736,-9.6136,-10.8059,-3.197,-6.0002,-7.9963,-1.3032,-3.2201,-2.2128,3.0554,2.1184,1.9792,15.3132,12.4914,12.5096,2.4844,4.3769,0.2776,1.2819,-1.3412,-2.5442,-2.1968,-2.4793,-0.3999,-0.6045,1.9054,1.8166
-4.8527,-10.5673,-7.2331,-8.5366,-3.02,-5.594,-7.2459,-2.0251,-3.8954,-2.9706,0.6542,-0.1184,0.0536,9.572,6.6259,7.4933,-0.0237,1.9351,-1.4987,-0.9692,-2.6831,-2.561,-3.4762,-4.1631,-1.9198,-2.4487,1.0691,0.19
-2.2784,-7.1743,-1.5234,-4.4712,-2.0769,-3.082,-2.2023,2.9159,-0.3516,-1.4674,2.57,2.9133,3.733,14.8225,12.3899,11.9276,2.004,5.2294,3.5109,1.8813,-1.7129,-3.1235,-1.5511,1.9127,5.243,2.4853,1.7529,3.4608
-0.9992,-2.9132,1.4054,-1.8671,-3.2404,-4.3344,-2.5173,0.6801,-3.045,-6.0701,-4.2864,-2.1657,-0.7846,7.3652,4.5633,4.2303,-5.789,-1.0417,-1.1762,-5.1478,-8.3295,-7.1542,-6.8854,-2.9777,2.1627,-1.1936,2.8266,1.3207
-2.2773,-1.5775,-1.1692,-3.225,-5.4065,-8.1614,-7.9351,-6.5909,-9.3925,-12.2687,-13.3684,-10.5844,-9.138,-6.1605,-10.1699,-8.6283,-15.9609,-10.8726,-11.3052,-15.418,-16.1464,-10.5665,-14.5313,-14.5886,-8.6564,-10.4825,2.8847,-4.5492
-1.3251,0.1474,0.549,-1.5401,-5.3343,-7.951,-7.1824,-6.8508,-9.9299,-13.3216,-15.0073,-11.806,-10.5157,-7.8067,-10.9062,-10.2648,-17.7056,-12.3848,-11.4629,-16.6673,-17.4865,-11.6178,-14.9978,-13.9735,-7.6039,-9.7,3.7299,-4.1606
-1.6428,-3.6949,-2.3827,-2.799,-4.8185,-6.8679,-6.3462,-5.9679,-7.5494,-11.9163,-12.3447,-8.3248,-7.947,-2.1229,-3.3704,-5.3762,-14.8464,-10.6235,-9.2839,-13.8643,-15.5183,-11.9634,-12.36,-10.8894,-5.9838,-6.1918,5.9724,-1.5724
-6.2249,-13.5937,-15.8664,-11.2516,-5.3714,-7.8921,-11.4548,-10.2061,-6.1226,-9.9727,-9.702,-5.2084,-5.8758,-1.8065,-3.8739,-5.078,-12.2318,-11.5158,-14.6196,-13.3751,-12.9322,-10.3974,-12.0336,-18.6003,-18.4042,-12.0519,5.9705,-4.7598
-6.9723,-12.3489,-19.0711,-12.2971,-5.5491,-7.572,-12.4738,-12.5696,-5.2616,-9.6779,-11.6923,-6.1495,-6.2249,-10.0307,-14.0603,-12.448,-14.5679,-15.1673,-20.516,-16.6707,-13.7949,-9.6224,-14.5892,-26.5508,-28.4915,-19.41,3.9232,-9.6335
-5.5841,-7.3935,-14.9839,-9.3224,-6.1119,-8.4376,-12.4772,-14.0665,-8.084,-12.8108,-16.697,-10.8558,-10.441,-16.9908,-21.2783,-18.9669,-20.0276,-19.3673,-23.2133,-21.4131,-18.0084,-11.4813,-17.9972,-29.0527,-29.2043,-21.6641,3.7192,-11.3436
-8.0088,-11.582,-19.4442,-13.0292,-7.2813,-12.2523,-18.6427,-20.0231,-14.6683,-16.161,-19.5717,-15.9873,-17.1127,-20.6808,-23.4984,-21.9198,-22.868,-22.9565,-26.5063,-24.3376,-19.8895,-11.9107,-19.3463,-31.714,-31.513,-22.9975,4.7447,-12.4275
-8.7035,-11.7863,-20.7633,-13.8806,-7.4741,-13.3276,-20.7714,-22.6069,-17.1162,-17.0475,-20.963,-18.4337,-20.0279,-24.704,-27.1834,-25.1274,-24.1692,-24.898,-28.5145,-25.774,-20.2556,-11.2653,-19.8917,-33.6177,-33.6941,-24.6316,4.2581,-13.8589
-6.2706,-6.1091,-14.4564,-9.8035,-6.9565,-10.6746,-15.3843,-16.8643,-12.2453,-15.0875,-19.7145,-15.2917,-14.7221,-22.4801,-27.7055,-23.6221,-23.1926,-21.9439,-26.0651,-24.5844,-20.1952,-11.4007,-20.5253,-32.4168,-31.3169,-24.8558,2.3872,-13.7019
-5.9276,-6.7873,-13.96,-9.6931,-6.029,-8.4725,-12.4325,-12.6724,-7.7002,-11.3866,-14.8502,-10.0634,-8.9272,-15.8909,-21.9112,-17.551,-17.9674,-16.8263,-22.0574,-19.7188,-16.3199,-9.5877,-17.5317,-28.8185,-28.5269,-22.3906,1.5415,-11.9298
-7.1207,-10.1749,-18.387,-11.7981,-4.9386,-8.1639,-14.3026,-15.3165,-8.7057,-9.4489,-12.3677,-9.6977,-10.4535,-16.8898,-20.0438,-17.2068,-14.6021,-16.3996,-21.3571,-16.7434,-12.0398,-6.4453,-13.38,-26.5133,-28.8617,-20.156,1.8022,-11.361
-7.7291,-8.6566,-19.8151,-12.1836,-5.1798,-9.4593,-17.146,-19.7189,-12.3169,-11.08,-15.7962,-14.2857,-15.5136,-26.3452,-29.2921,-25.1057,-18.0256,-20.9226,-25.9662,-20.3775,-13.4035,-5.5736,-15.1578,-31.2166,-34.2449,-24.3822,0.5884,-14.8062
-9.9026,-11.8623,-24.4197,-15.712,-6.3731,-11.9119,-21.3561,-23.4981,-15.2043,-13.0567,-17.9189,-16.7347,-18.2677,-29.4529,-33.2154,-28.0835,-20.4879,-23.8063,-30.2951,-23.4388,-15.3984,-6.2714,-17.7148,-36.7196,-40.0733,-28.641,0.5583,-17.2759
-13.1455,-22.7548,-32.917,-22.1563,-6.7146,-13.3487,-24.8523,-24.6411,-15.1601,-11.9717,-13.2948,-12.857,-16.2296,-18.7221,-20.4574,-18.5439,-15.4945,-20.386,-27.8615,-19.1063,-12.2839,-6.2068,-14.2908,-33.7002,-38.6569,-24.4922,3.5751,-13.8514
-11.363,-19.5496,-29.0056,-19.2015,-6.0123,-11.5243,-21.4883,-21.6736,-12.7935,-10.8216,-12.417,-11.2794,-14.055,-17.2945,-19.07,-17.3176,-14.5455,-18.7813,-25.4105,-17.7306,-11.6357,-6.1287,-13.3598,-30.8257,-35.323,-22.4744,3.3347,-12.6453
-6.8988,-6.1273,-18.406,-10.6161,-5.2631,-9.156,-16.418,-20.1162,-12.3447,-12.0303,-17.991,-15.6222,-16.512,-30.0177,-33.1964,-28.6509,-20.5001,-23.1515,-27.7287,-22.6469,-15.2224,-6.5066,-16.7527,-33.1232,-35.9979,-26.0727,0.5253,-15.9551
-7.939,-9.167,-20.0321,-12.4302,-5.1355,-9.9947,-18.0546,-20.7053,-13.7846,-11.4685,-15.952,-15.3151,-17.0586,-26.7805,-28.8571,-25.2097,-17.9986,-21.1638,-25.6598,-20.2161,-13.1257,-5.2249,-14.5693,-30.2472,-33.1614,-23.404,0.8519,-14.4133
-10.3474,-15.4123,-23.0491,-16.6643,-5.4624,-12.0284,-21.2341,-20.6573,-15.7888,-10.4305,-11.7197,-13.858,-16.3951,-18.5158,-20.3385,-17.1841,-13.1709,-16.315,-21.8868,-15.7788,-9.8428,-3.3298,-11.7332,-26.2113,-28.4762,-19.7809,0.8493,-11.9184
-11.6125,-16.0295,-24.9251,-18.2704,-6.2124,-14.4095,-25.1055,-24.8489,-20.3276,-12.723,-14.6241,-18.2862,-21.4022,-24.298,-25.9555,-22.002,-16.1191,-19.6631,-25.3513,-18.856,-11.5609,-3.1701,-13.5656,-29.7368,-31.7262,-22.6541,0.3569,-14.1376
-17.3461,-29.7687,-38.3778,-28.442,-7.4248,-18.7255,-34.1108,-31.4936,-25.1107,-13.4567,-12.2378,-18.5914,-24.4187,-19.821,-19.5231,-17.5004,-13.3217,-19.7046,-27.6166,-17.3785,-9.2794,-2.086,-11.7663,-32.0044,-36.3274,-22.8524,2.4837,-13.8838
